lon,lat,geometry,in_gangnam
127.08750187135514,37.49601018726796,POINT (127.08750187135514 37.49601018726796),True
127.0874692141796,37.4960128281613,POINT (127.0874692141796 37.4960128281613),True
127.08789692420498,37.49614603860967,POINT (127.08789692420498 37.49614603860967),True
127.08791357825558,37.49616459946187,POINT (127.08791357825558 37.49616459946187),True
127.08793044668909,37.49618339923085,POINT (127.08793044668909 37.49618339923085),True
127.08793716670831,37.49619088864903,POINT (127.08793716670831 37.49619088864903),True
127.087938807063,37.496192716813525,POINT (127.087938807063 37.496192716813525),True
127.08795479677131,37.49619803641794,POINT (127.08795479677131 37.49619803641794),True
127.08798277774908,37.49620734538203,POINT (127.08798277774908 37.49620734538203),True
127.08809595294386,37.49619793124057,POINT (127.08809595294386 37.49619793124057),True
127.08810136678952,37.49619259569536,POINT (127.08810136678952 37.49619259569536),True
127.08809594453218,37.496190770353394,POINT (127.08809594453218 37.496190770353394),True
127.08800289447676,37.49616921888892,POINT (127.08800289447676 37.49616921888892),True
127.08798272754088,37.49616454798301,POINT (127.08798272754088 37.49616454798301),True
127.0879300112884,37.49613232295136,POINT (127.0879300112884 37.49613232295136),True
127.08790237970784,37.49611543196232,POINT (127.08790237970784 37.49611543196232),True
127.0879016116236,37.496114962437694,POINT (127.0879016116236 37.496114962437694),True
127.08788145504464,37.496102640854886,POINT (127.08788145504464 37.496102640854886),True
127.08786946524648,37.49609959192702,POINT (127.08786946524648 37.49609959192702),True
127.0877562711314,37.49609273442672,POINT (127.0877562711314 37.49609273442672),True
127.0877067131413,37.49609971286881,POINT (127.0877067131413 37.49609971286881),True
127.08770559479792,37.49609987034659,POINT (127.08770559479792 37.49609987034659),True
127.08768488245548,37.49610278692064,POINT (127.08768488245548 37.49610278692064),True
127.08775629726766,37.496115070471696,POINT (127.08775629726766 37.496115070471696),True
127.08786948383408,37.49611545643462,POINT (127.08786948383408 37.49611545643462),True
127.08789692420498,37.49614603860967,POINT (127.08789692420498 37.49614603860967),True
127.08822204444894,37.49628262427241,POINT (127.08822204444894 37.49628262427241),True
127.08832244099511,37.49629606676992,POINT (127.08832244099511 37.49629606676992),True
127.08835996375188,37.49628252119668,POINT (127.08835996375188 37.49628252119668),True
127.08832241045916,37.49627013817453,POINT (127.08832241045916 37.49627013817453),True
127.08823960162756,37.4962804400668,POINT (127.08823960162756 37.4962804400668),True
127.08822204444894,37.49628262427241,POINT (127.08822204444894 37.49628262427241),True
127.0867379334251,37.49638413439535,POINT (127.0867379334251 37.49638413439535),True
127.08673877167176,37.49638363388185,POINT (127.08673877167176 37.49638363388185),True
127.08675519226284,37.49637382921441,POINT (127.08675519226284 37.49637382921441),True
127.08673791186258,37.49636549088937,POINT (127.08673791186258 37.49636549088937),True
127.08668250834322,37.49637388256844,POINT (127.08668250834322 37.49637388256844),True
127.0867379334251,37.49638413439535,POINT (127.0867379334251 37.49638413439535),True
127.0870439443419,37.49655385407704,POINT (127.0870439443419 37.49655385407704),True
127.08704147648352,37.49655228622325,POINT (127.08704147648352 37.49655228622325),True
127.08700036101382,37.49652616515927,POINT (127.08700036101382 37.49652616515927),True
127.08696444470532,37.496503347147005,POINT (127.08696444470532 37.496503347147005),True
127.08696390067225,37.49650507438287,POINT (127.08696390067225 37.49650507438287),True
127.0869485142277,37.496553924352206,POINT (127.0869485142277 37.496553924352206),True
127.08695633771428,37.496644037224,POINT (127.08695633771428 37.496644037224),True
127.08696466727004,37.496695279311496,POINT (127.08696466727004 37.496695279311496),True
127.08698011132904,37.4966471703761,POINT (127.08698011132904 37.4966471703761),True
127.08698112299864,37.49664401897776,POINT (127.08698112299864 37.49664401897776),True
127.08701178223176,37.496600015067685,POINT (127.08701178223176 37.496600015067685),True
127.0870439443419,37.49655385407704,POINT (127.0870439443419 37.49655385407704),True
127.10765123718618,37.46251175474561,POINT (127.10765123718618 37.46251175474561),True
127.10765357994512,37.462510535768274,POINT (127.10765357994512 37.462510535768274),True
127.10767234687036,37.462500771014845,POINT (127.10767234687036 37.462500771014845),True
127.1076703322704,37.46250124043336,POINT (127.1076703322704 37.46250124043336),True
127.10758343682885,37.46251828408096,POINT (127.10758343682885 37.46251828408096),True
127.1076288624261,37.462523396709415,POINT (127.1076288624261 37.462523396709415),True
127.10765123718618,37.46251175474561,POINT (127.10765123718618 37.46251175474561),True
127.10740267326496,37.46258053081129,POINT (127.10740267326496 37.46258053081129),True
127.10742400246932,37.46256226353384,POINT (127.10742400246932 37.46256226353384),True
127.10745867211509,37.46254275527176,POINT (127.10745867211509 37.46254275527176),True
127.10744466969784,37.4625455016787,POINT (127.10744466969784 37.4625455016787),True
127.10741683427511,37.46255095626729,POINT (127.10741683427511 37.46255095626729),True
127.10740264716394,37.46256228294463,POINT (127.10740264716394 37.46256228294463),True
127.10734015800608,37.46256233972167,POINT (127.10734015800608 37.46256233972167),True
127.10738152261207,37.46257437626383,POINT (127.10738152261207 37.46257437626383),True
127.10739574196232,37.46257851389861,POINT (127.10739574196232 37.46257851389861),True
127.10740267326496,37.46258053081129,POINT (127.10740267326496 37.46258053081129),True
127.107065719322,37.46256258868269,POINT (127.107065719322 37.46256258868269),True
127.1069565010858,37.46257867847481,POINT (127.1069565010858 37.46257867847481),True
127.1070632583171,37.46257466503431,POINT (127.1070632583171 37.46257466503431),True
127.10712632845018,37.46256253375508,POINT (127.10712632845018 37.46256253375508),True
127.107065719322,37.46256258868269,POINT (127.107065719322 37.46256258868269),True
127.1064882252046,37.46266955976735,POINT (127.1064882252046 37.46266955976735),True
127.10649771235094,37.4626674741963,POINT (127.10649771235094 37.4626674741963),True
127.10657281420326,37.46265315336451,POINT (127.10657281420326 37.46265315336451),True
127.10661082028128,37.46264794397142,POINT (127.10661082028128 37.46264794397142),True
127.10661702695369,37.46264115319269,POINT (127.10661702695369 37.46264115319269),True
127.10662115562846,37.46263663596989,POINT (127.10662115562846 37.46263663596989),True
127.10653066408172,37.46265352429942,POINT (127.10653066408172 37.46265352429942),True
127.10614256971093,37.46273015224613,POINT (127.10614256971093 37.46273015224613),True
127.10611463410407,37.46273554443565,POINT (127.10611463410407 37.46273554443565),True
127.10615840023986,37.46273457633303,POINT (127.10615840023986 37.46273457633303),True
127.10622813040892,37.46272534956614,POINT (127.10622813040892 37.46272534956614),True
127.10627151481752,37.46271960887516,POINT (127.10627151481752 37.46271960887516),True
127.1062716399397,37.46271957870382,POINT (127.1062716399397 37.46271957870382),True
127.10628869687623,37.462715465678656,POINT (127.10628869687623 37.462715465678656),True
127.10634540431217,37.462701791507584,POINT (127.10634540431217 37.462701791507584),True
127.10635469488211,37.46269955121908,POINT (127.10635469488211 37.46269955121908),True
127.10638044411918,37.462693342153095,POINT (127.10638044411918 37.462693342153095),True
127.10638461191716,37.46269233714666,POINT (127.10638461191716 37.46269233714666),True
127.10645628041998,37.46267658222221,POINT (127.10645628041998 37.46267658222221),True
127.1064882252046,37.46266955976735,POINT (127.1064882252046 37.46266955976735),True
127.10587419404592,37.46279757828741,POINT (127.10587419404592 37.46279757828741),True
127.1058797854282,37.46279615887297,POINT (127.1058797854282 37.46279615887297),True
127.10593219682649,37.46278285382984,POINT (127.10593219682649 37.46278285382984),True
127.1059670958052,37.46276686886856,POINT (127.1059670958052 37.46276686886856),True
127.10597783634412,37.46276194932007,POINT (127.10597783634412 37.46276194932007),True
127.10578800042062,37.4627985914077,POINT (127.10578800042062 37.4627985914077),True
127.10581910145292,37.46281156393945,POINT (127.10581910145292 37.46281156393945),True
127.10587419404592,37.46279757828741,POINT (127.10587419404592 37.46279757828741),True
127.10706348957,37.46273685139821,POINT (127.10706348957 37.46273685139821),True
127.10701646225822,37.46274287156962,POINT (127.10701646225822 37.46274287156962),True
127.10695040333552,37.46277162475208,POINT (127.10695040333552 37.46277162475208),True
127.10692084116064,37.46280434661842,POINT (127.10692084116064 37.46280434661842),True
127.10689724865615,37.46283046073267,POINT (127.10689724865615 37.46283046073267),True
127.10689486355318,37.46283310075847,POINT (127.10689486355318 37.46283310075847),True
127.10689064255509,37.46284793582653,POINT (127.10689064255509 37.46284793582653),True
127.1068859968333,37.46286426361614,POINT (127.1068859968333 37.46286426361614),True
127.10688265863932,37.462875995982095,POINT (127.10688265863932 37.462875995982095),True
127.1068783821965,37.46289102589766,POINT (127.1068783821965 37.46289102589766),True
127.10687669791714,37.46289694543648,POINT (127.10687669791714 37.46289694543648),True
127.10687134778884,37.46291574889763,POINT (127.10687134778884 37.46291574889763),True
127.10686921547436,37.46292324308763,POINT (127.10686921547436 37.46292324308763),True
127.10695062658576,37.46292836265865,POINT (127.10695062658576 37.46292836265865),True
127.1069744387411,37.462923147882805,POINT (127.1069744387411 37.462923147882805),True
127.10706374440429,37.46291557474491,POINT (127.10706374440429 37.46291557474491),True
127.10714079088147,37.4628328780466,POINT (127.10714079088147 37.4628328780466),True
127.10709623776393,37.46277149267767,POINT (127.10709623776393 37.46277149267767),True
127.10707542600592,37.462742818158034,POINT (127.10707542600592 37.462742818158034),True
127.10706348957,37.46273685139821,POINT (127.10706348957 37.46273685139821),True
127.10360570142215,37.46561842531072,POINT (127.10360570142215 37.46561842531072),True
127.103673345514,37.46558234177887,POINT (127.103673345514 37.46558234177887),True
127.10367780570328,37.465578826380096,POINT (127.10367780570328 37.465578826380096),True
127.10372770559124,37.46553949662384,POINT (127.10372770559124 37.46553949662384),True
127.10378634829658,37.465483038324905,POINT (127.10378634829658 37.465483038324905),True
127.10381319460171,37.46544930245824,POINT (127.10381319460171 37.46544930245824),True
127.10381427696362,37.46544706454039,POINT (127.10381427696362 37.46544706454039),True
127.10382063473156,37.46543391906125,POINT (127.10382063473156 37.46543391906125),True
127.10384415478046,37.46538528838012,POINT (127.10384415478046 37.46538528838012),True
127.10385442895722,37.46536404519666,POINT (127.10385442895722 37.46536404519666),True
127.10385679889258,37.46535914504825,POINT (127.10385679889258 37.46535914504825),True
127.10379166462428,37.46532953895759,POINT (127.10379166462428 37.46532953895759),True
127.10378613263228,37.46532702444656,POINT (127.10378613263228 37.46532702444656),True
127.1036788066188,37.46535930134663,POINT (127.1036788066188 37.46535930134663),True
127.1036748343895,37.46536268129278,POINT (127.1036748343895 37.46536268129278),True
127.10367304430169,37.46536420446769,POINT (127.10367304430169 37.46536420446769),True
127.10355993400124,37.46538553780161,POINT (127.10355993400124 37.46538553780161),True
127.10355565797596,37.46538737981647,POINT (127.10355565797596 37.46538737981647),True
127.10349202482038,37.46541479151019,POINT (127.10349202482038 37.46541479151019),True
127.1034607933836,37.46542824527194,POINT (127.1034607933836 37.46542824527194),True
127.10344686135528,37.46543424685485,POINT (127.10344686135528 37.46543424685485),True
127.1033628392962,37.46544969723882,POINT (127.1033628392962 37.46544969723882),True
127.10336878413274,37.465483404324026,POINT (127.10336878413274 37.465483404324026),True
127.10337373236813,37.46551146068026,POINT (127.10337373236813 37.46551146068026),True
127.10337636821356,37.46552640584143,POINT (127.10337636821356 37.46552640584143),True
127.10337873094186,37.46553980243182,POINT (127.10337873094186 37.46553980243182),True
127.1033809653843,37.465542375957874,POINT (127.1033809653843 37.465542375957874),True
127.10341586128769,37.46558256739472,POINT (127.10341586128769 37.46558256739472),True
127.10344711531296,37.46561856424451,POINT (127.10344711531296 37.46561856424451),True
127.10346558084032,37.465629845514144,POINT (127.10346558084032 37.465629845514144),True
127.10356030439564,37.46565406903533,POINT (127.10356030439564 37.46565406903533),True
127.10358448776137,37.46562974134378,POINT (127.10358448776137 37.46562974134378),True
127.10360570142215,37.46561842531072,POINT (127.10360570142215 37.46561842531072),True
127.10320171038217,37.4656187788189,POINT (127.10320171038217 37.4656187788189),True
127.10314439645671,37.46557239898399,POINT (127.10314439645671 37.46557239898399),True
127.10310759068184,37.4655426148026,POINT (127.10310759068184 37.4655426148026),True
127.10309382960196,37.46554005132798,POINT (127.10309382960196 37.46554005132798),True
127.10299442890847,37.46552673934761,POINT (127.10299442890847 37.46552673934761),True
127.10298256249916,37.46554014834689,POINT (127.10298256249916 37.46554014834689),True
127.1029835109952,37.46554272300112,POINT (127.1029835109952 37.46554272300112),True
127.1029944917238,37.46557252973248,POINT (127.1029944917238 37.46557252973248),True
127.10300415308072,37.46559042053641,POINT (127.10300415308072 37.46559042053641),True
127.10302565086378,37.46563022988184,POINT (127.10302565086378 37.46563022988184),True
127.1031077817842,37.46568176906309,POINT (127.1031077817842 37.46568176906309),True
127.10312330963998,37.465674326457375,POINT (127.10312330963998 37.465674326457375),True
127.10316485194404,37.465654414934406,POINT (127.10316485194404 37.465654414934406),True
127.10321565616388,37.46563006407476,POINT (127.10321565616388 37.46563006407476),True
127.10320171038217,37.4656187788189,POINT (127.10320171038217 37.4656187788189),True
127.10328792244798,37.46581023911381,POINT (127.10328792244798 37.46581023911381),True
127.10333427385328,37.46583555351013,POINT (127.10333427385328 37.46583555351013),True
127.1033925383083,37.4658101476268,POINT (127.1033925383083 37.4658101476268),True
127.1033341763386,37.46576470277037,POINT (127.1033341763386 37.46576470277037),True
127.10332197868672,37.46577671120443,POINT (127.10332197868672 37.46577671120443),True
127.10328792244798,37.46581023911381,POINT (127.10328792244798 37.46581023911381),True
127.10051514733104,37.47284460490439,POINT (127.10051514733104 37.47284460490439),True
127.10051843699284,37.47284191231766,POINT (127.10051843699284 37.47284191231766),True
127.100515142565,37.4728410458527,POINT (127.100515142565 37.4728410458527),True
127.10051185226386,37.47284191791898,POINT (127.10051185226386 37.47284191791898),True
127.10051514733104,37.47284460490439,POINT (127.10051514733104 37.47284460490439),True
127.100760982778,37.47309643723515,POINT (127.100760982778 37.47309643723515),True
127.10077996284564,37.47308527355968,POINT (127.10077996284564 37.47308527355968),True
127.10085486452216,37.473041217911046,POINT (127.10085486452216 37.473041217911046),True
127.10087596163616,37.47302184560265,POINT (127.10087596163616 37.47302184560265),True
127.10090459729469,37.47297017913037,POINT (127.10090459729469 37.47297017913037),True
127.1009259328601,37.47293168394945,POINT (127.1009259328601 37.47293168394945),True
127.10092195345064,37.472931168870055,POINT (127.10092195345064 37.472931168870055),True
127.1008547049573,37.47292246446331,POINT (127.1008547049573 37.47292246446331),True
127.10074156572608,37.4729313228008,POINT (127.10074156572608 37.4729313228008),True
127.1007370835309,37.472931845100376,POINT (127.1007370835309 37.472931845100376),True
127.1007099973383,37.47298535655609,POINT (127.1007099973383 37.47298535655609),True
127.10069144778922,37.47302200297946,POINT (127.10069144778922 37.47302200297946),True
127.10070281199822,37.473041347594496,POINT (127.10070281199822 37.473041347594496),True
127.10072574398636,37.47308038331602,POINT (127.10072574398636 37.47308038331602),True
127.1007418024776,37.47310771867679,POINT (127.1007418024776 37.47310771867679),True
127.100760982778,37.47309643723515,POINT (127.100760982778 37.47309643723515),True
127.10255279921998,37.47352809400908,POINT (127.10255279921998 37.47352809400908),True
127.10249661673105,37.47356116477824,POINT (127.10249661673105 37.47356116477824),True
127.1025529209588,37.47361719397511,POINT (127.1025529209588 37.47361719397511),True
127.1025900334938,37.47356108370905,POINT (127.1025900334938 37.47356108370905),True
127.10255279921998,37.47352809400908,POINT (127.10255279921998 37.47352809400908),True
127.10775779973343,37.47353308203287,POINT (127.10775779973343 37.47353308203287),True
127.10764463463654,37.47352397391423,POINT (127.10764463463654 37.47352397391423),True
127.10759412783852,37.47349793862335,POINT (127.10759412783852 37.47349793862335),True
127.10753327390807,37.47346656953024,POINT (127.10753327390807 37.47346656953024),True
127.10753167374376,37.47346563339446,POINT (127.10753167374376 37.47346563339446),True
127.10753139880408,37.47346547254792,POINT (127.10753139880408 37.47346547254792),True
127.10741823406268,37.47345652257646,POINT (127.10741823406268 37.47345652257646),True
127.10730707356844,37.47346567647905,POINT (127.10730707356844 37.47346567647905),True
127.10730509546283,37.47346583937216,POINT (127.10730509546283 37.47346583937216),True
127.10725182750129,37.47345779921509,POINT (127.10725182750129 37.47345779921509),True
127.10724441551682,37.47345668046331,POINT (127.10724441551682 37.47345668046331),True
127.10719191913326,37.473448756737895,POINT (127.10719191913326 37.473448756737895),True
127.10707878034935,37.473457956158086,POINT (127.10707878034935 37.473457956158086),True
127.10707087848856,37.47346605183737,POINT (127.10707087848856 37.47346605183737),True
127.10706996253316,37.47346699025936,POINT (127.10706996253316 37.47346699025936),True
127.10703426151277,37.47350453063111,POINT (127.10703426151277 37.47350453063111),True
127.10701522716718,37.473524545624905,POINT (127.10701522716718 37.473524545624905),True
127.1070064596582,37.473533764830734,POINT (127.1070064596582 37.473533764830734),True
127.10698418512364,37.47355718692289,POINT (127.10698418512364 37.47355718692289),True
127.10699783227363,37.473607832622754,POINT (127.10699783227363 37.473607832622754),True
127.10700700681468,37.47364188006202,POINT (127.10700700681468 37.47364188006202),True
127.10700846295424,37.47364728390681,POINT (127.10700846295424 37.47364728390681),True
127.10699676532673,37.47367113392965,POINT (127.10699676532673 37.47367113392965),True
127.10698558105,37.47369393727815,POINT (127.10698558105 37.47369393727815),True
127.106982170888,37.47370089017112,POINT (127.106982170888 37.47370089017112),True
127.10696625749608,37.473733335564674,POINT (127.10696625749608 37.473733335564674),True
127.10696602155978,37.473733816608735,POINT (127.10696602155978 37.473733816608735),True
127.10696458619957,37.473737442600346,POINT (127.10696458619957 37.473737442600346),True
127.10693684428612,37.47381246188584,POINT (127.10693684428612 37.47381246188584),True
127.1069316836144,37.47382641728308,POINT (127.1069316836144 37.47382641728308),True
127.10693124930354,37.47382759173862,POINT (127.10693124930354 37.47382759173862),True
127.10693133164334,37.47382901069705,POINT (127.10693133164334 37.47382901069705),True
127.10693163026012,37.47383415674824,POINT (127.10693163026012 37.47383415674824),True
127.10693547933312,37.47390048760671,POINT (127.10693547933312 37.47390048760671),True
127.10693562606616,37.47390301624627,POINT (127.10693562606616 37.47390301624627),True
127.1069364784882,37.473917705969946,POINT (127.1069364784882 37.473917705969946),True
127.10691402979404,37.47397639089201,POINT (127.10691402979404 37.47397639089201),True
127.10690954213332,37.47398812243229,POINT (127.10690954213332 37.47398812243229),True
127.10690199340524,37.47400785613638,POINT (127.10690199340524 37.47400785613638),True
127.1068999671071,37.4740519515824,POINT (127.1068999671071 37.4740519515824),True
127.10689833412005,37.474087490653616,POINT (127.10689833412005 37.474087490653616),True
127.1068979114867,37.47409667963677,POINT (127.1068979114867 37.47409667963677),True
127.10689785203569,37.47409797889144,POINT (127.10689785203569 37.47409797889144),True
127.1069133845649,37.474137990427,POINT (127.1069133845649 37.474137990427),True
127.10693282391776,37.47418806622112,POINT (127.10693282391776 37.47418806622112),True
127.1068535609236,37.47421951944994,POINT (127.1068535609236 37.47421951944994),True
127.10682471224438,37.47426427600249,POINT (127.10682471224438 37.47426427600249),True
127.10681567887168,37.47427829114848,POINT (127.10681567887168 37.47427829114848),True
127.10680314170196,37.47436043734569,POINT (127.10680314170196 37.47436043734569),True
127.1068019236841,37.47436841804772,POINT (127.1068019236841 37.47436841804772),True
127.10680192575413,37.47436847219664,POINT (127.10680192575413 37.47436847219664),True
127.10680541795833,37.47442782389042,POINT (127.10680541795833 37.47442782389042),True
127.10680644967954,37.47444535847171,POINT (127.10680644967954 37.47444535847171),True
127.10680722489754,37.4744585367302,POINT (127.10680722489754 37.4744585367302),True
127.10680525444874,37.47446106444759,POINT (127.10680525444874 37.47446106444759),True
127.10674086857006,37.47454365938015,POINT (127.10674086857006 37.47454365938015),True
127.10673746631429,37.47454871873335,POINT (127.10673746631429 37.47454871873335),True
127.1067409195052,37.474579474574114,POINT (127.1067409195052 37.474579474574114),True
127.10674350555902,37.47457986293016,POINT (127.10674350555902 37.47457986293016),True
127.10684197711672,37.47459463733172,POINT (127.10684197711672 37.47459463733172),True
127.10685409731455,37.4745964558736,POINT (127.10685409731455 37.4745964558736),True
127.10696725707804,37.47460075365906,POINT (127.10696725707804 37.47460075365906),True
127.10704717426238,37.474596281113726,POINT (127.10704717426238 37.474596281113726),True
127.10708040168876,37.47459442149878,POINT (127.10708040168876 37.47459442149878),True
127.10709306584234,37.47460063967832,POINT (127.10709306584234 37.47460063967832),True
127.1071700635486,37.474638446001485,POINT (127.1071700635486 37.474638446001485),True
127.10719362419896,37.47464264662998,POINT (127.10719362419896 37.47464264662998),True
127.1073067889018,37.47465026246715,POINT (127.1073067889018 37.47465026246715),True
127.10734057370756,37.47464251330203,POINT (127.10734057370756 37.47464251330203),True
127.10735905371588,37.474638274568285,POINT (127.10735905371588 37.474638274568285),True
127.1073198865992,37.47459420405474,POINT (127.1073198865992 37.47459420405474),True
127.1073123808462,37.47458575863931,POINT (127.1073123808462 37.47458575863931),True
127.10730668771316,37.47457935298963,POINT (127.10730668771316 37.47457935298963),True
127.10730636375192,37.474578962285634,POINT (127.10730636375192 37.474578962285634),True
127.10728087431929,37.47454822672522,POINT (127.10728087431929 37.47454822672522),True
127.10728129346576,37.47454316988794,POINT (127.10728129346576 37.47454316988794),True
127.10728461607724,37.47450309174816,POINT (127.10728461607724 37.47450309174816),True
127.10728630137608,37.47448275986422,POINT (127.10728630137608 37.47448275986422),True
127.10728834592103,37.47445810096014,POINT (127.10728834592103 37.47445810096014),True
127.10730649549336,37.474444905411474,POINT (127.10730649549336 37.474444905411474),True
127.1074195380998,37.47436791233954,POINT (127.1074195380998 37.47436791233954),True
127.1074195730746,37.47436786275222,POINT (127.1074195730746 37.47436786275222),True
127.1074195380018,37.47436784386292,POINT (127.1074195380018 37.47436784386292),True
127.10741519261808,37.474363645819686,POINT (127.10741519261808 37.474363645819686),True
127.10732635479664,37.47427782847606,POINT (127.10732635479664 37.47427782847606),True
127.10730623662558,37.47426383965189,POINT (127.10730623662558 37.47426383965189),True
127.10725429983196,37.474228681383615,POINT (127.10725429983196 37.474228681383615),True
127.10724024813142,37.47421916915767,POINT (127.10724024813142 37.47421916915767),True
127.10719395211356,37.47418782961772,POINT (127.10719395211356 37.47418782961772),True
127.10719290298444,37.47413773738408,POINT (127.10719290298444 37.47413773738408),True
127.10719222167872,37.47410607026278,POINT (127.10719222167872 37.47410607026278),True
127.10719204186223,37.47409771237763,POINT (127.10719204186223 37.47409771237763),True
127.10719284396563,37.47409641246577,POINT (127.10719284396563 37.47409641246577),True
127.1073059837171,37.47408712109307,POINT (127.1073059837171 37.47408712109307),True
127.10736109751858,37.47409625973743,POINT (127.10736109751858 37.47409625973743),True
127.10736888957447,37.47409755176698,POINT (127.10736888957447 37.47409755176698),True
127.107419163372,37.474105864170205,POINT (127.107419163372 37.474105864170205),True
127.1074337154336,37.47409749284415,POINT (127.1074337154336 37.47409749284415),True
127.10745098105738,37.47408698930244,POINT (127.10745098105738 37.47408698930244),True
127.10750948468512,37.4740513985815,POINT (127.10750948468512 37.4740513985815),True
127.10753221842404,37.474037568479325,POINT (127.10753221842404 37.474037568479325),True
127.10759067522451,37.47400723106936,POINT (127.10759067522451 37.47400723106936),True
127.10759236310692,37.47398750265817,POINT (127.10759236310692 37.47398750265817),True
127.10759443117898,37.47396333047673,POINT (127.10759443117898 37.47396333047673),True
127.10759838602884,37.47391710508633,POINT (127.10759838602884 37.47391710508633),True
127.10753202487868,37.47390247500157,POINT (127.10753202487868 37.47390247500157),True
127.1074188688153,37.47390004915218,POINT (127.1074188688153 37.47390004915218),True
127.10730562153915,37.47383381770799,POINT (127.10730562153915 37.47383381770799),True
127.10723665436856,37.473828733997486,POINT (127.10723665436856 37.473828733997486),True
127.10721763754658,37.47382733222163,POINT (127.10721763754658 37.47382733222163),True
127.10721568144731,37.47382615993405,POINT (127.10721568144731 37.47382615993405),True
127.10719243822096,37.47381223029503,POINT (127.10719243822096 37.47381223029503),True
127.10719173246952,37.47380443804721,POINT (127.10719173246952 37.47380443804721),True
127.1071904321818,37.47379008148079,POINT (127.1071904321818 37.47379008148079),True
127.10718564649012,37.47373724228065,POINT (127.10718564649012 37.47373724228065),True
127.1071915430522,37.473733612239386,POINT (127.1071915430522 37.473733612239386),True
127.1071923252556,37.47373313069932,POINT (127.1071923252556 37.47373313069932),True
127.10721003705304,37.47372803610455,POINT (127.10721003705304 37.47372803610455),True
127.10730543108056,37.47370059705242,POINT (127.10730543108056 37.47370059705242),True
127.10741857327454,37.47369354444553,POINT (127.10741857327454 37.47369354444553),True
127.10753169274888,37.47367064833496,POINT (127.10753169274888 37.47367064833496),True
127.10763417181104,37.47364671560067,POINT (127.10763417181104 37.47364671560067),True
127.10764480290167,37.4736413007528,POINT (127.10764480290167 37.4736413007528),True
127.1076781635336,37.4736312253596,POINT (127.1076781635336 37.4736312253596),True
127.10775790605857,37.47360714191487,POINT (127.10775790605857 37.47360714191487),True
127.10781772158848,37.47355642929416,POINT (127.10781772158848 37.47355642929416),True
127.10777512180478,37.47353983120984,POINT (127.10777512180478 37.47353983120984),True
127.10775779973343,37.47353308203287,POINT (127.10775779973343 37.47353308203287),True
127.10677129606307,37.47481904490726,POINT (127.10677129606307 37.47481904490726),True
127.10676539016345,37.474811814905465,POINT (127.10676539016345 37.474811814905465),True
127.10674120785228,37.47478221090467,POINT (127.10674120785228 37.47478221090467),True
127.1067164196564,37.47481909448164,POINT (127.1067164196564 37.47481909448164),True
127.1067412865863,37.47483757227532,POINT (127.1067412865863 37.47483757227532),True
127.10676089967424,37.47482546347234,POINT (127.10676089967424 37.47482546347234),True
127.10677129606307,37.47481904490726,POINT (127.10677129606307 37.47481904490726),True
127.10767824049653,37.47571941131553,POINT (127.10767824049653 37.47571941131553),True
127.10776099602916,37.47575931693876,POINT (127.10776099602916 37.47575931693876),True
127.1077695413604,37.47576241821417,POINT (127.1077695413604 37.47576241821417),True
127.1077961208164,37.475772064436526,POINT (127.1077961208164 37.475772064436526),True
127.10787421047648,37.47580040470508,POINT (127.10787421047648 37.47580040470508),True
127.10798731098656,37.47576221939214,POINT (127.10798731098656 37.47576221939214),True
127.1079926579945,37.47575910543628,POINT (127.1079926579945 37.47575910543628),True
127.10803418790272,37.47573491950023,POINT (127.10803418790272 37.47573491950023),True
127.10806141779288,37.47571906150558,POINT (127.10806141779288 37.47571906150558),True
127.10798721393074,37.47569476484555,POINT (127.10798721393074 37.47569476484555),True
127.1078740498047,37.47568861954648,POINT (127.1078740498047 37.47568861954648),True
127.10778571564715,37.47564782537014,POINT (127.10778571564715 37.47564782537014),True
127.10776081943956,37.4756363278693,POINT (127.10776081943956 37.4756363278693),True
127.1077074459668,37.47562926576155,POINT (127.1077074459668 37.47562926576155),True
127.1076525788334,37.47561538987661,POINT (127.1076525788334 37.47561538987661),True
127.10764763240856,37.47561413892545,POINT (127.10764763240856 37.47561413892545),True
127.10762606372448,37.47562933991704,POINT (127.10762606372448 37.47562933991704),True
127.10763431422004,37.47563644317383,POINT (127.10763431422004 37.47563644317383),True
127.1076476809056,37.47564795120573,POINT (127.1076476809056 37.47564795120573),True
127.10766135693606,37.47567993105747,POINT (127.10766135693606 37.47567993105747),True
127.10766515400728,37.47568881007424,POINT (127.10766515400728 37.47568881007424),True
127.10766782518108,37.47569505630729,POINT (127.10766782518108 37.47569505630729),True
127.10766895615498,37.47569770095966,POINT (127.10766895615498 37.47569770095966),True
127.10767793775986,37.475718703401206,POINT (127.10767793775986 37.475718703401206),True
127.10767824049653,37.47571941131553,POINT (127.10767824049653 37.47571941131553),True
127.1044883462175,37.482120347654096,POINT (127.1044883462175 37.482120347654096),True
127.1044880665848,37.48212071651971,POINT (127.1044880665848 37.48212071651971),True
127.10448834726976,37.48212110329431,POINT (127.10448834726976 37.48212110329431),True
127.10448899172388,37.48212071570156,POINT (127.10448899172388 37.48212071570156),True
127.1044883462175,37.482120347654096,POINT (127.1044883462175 37.482120347654096),True
127.10596056886578,37.48275182154902,POINT (127.10596056886578 37.48275182154902),True
127.10597726527094,37.48275022199437,POINT (127.10597726527094 37.48275022199437),True
127.10607347181931,37.4826974338379,POINT (127.10607347181931 37.4826974338379),True
