bottom_area,totar,ground_nof,bstory_cnt,lat,lon,time_unit_tmprt,time_unit_ws,time_unit_wd,time_unit_humidity,spt_frstt_dist,strc_etc,strc_brick,strc_block,strc_wood,strc_steel,strc_src,strc_rc
6.5384292174898455,9.699117299921529,3.5263605246161616,0.0,37.4786358,127.0538806,,,,,1.547562508716013,False,False,False,False,False,False,True
6.1391730923021015,8.874327629771239,3.1354942159291497,0.0,37.4786358,127.0538806,,,,,1.547562508716013,False,False,False,False,False,False,True
6.315737676272198,9.174574324587448,3.258096538021482,0.0,37.4786358,127.0538806,,,,,1.547562508716013,False,False,False,False,False,False,True
5.062468442736273,6.681406596718979,1.6094379124341003,0.6931471805599453,37.4776842,127.0509494,,,,,1.589235205116581,False,False,False,False,False,False,True
4.555559685434757,5.525094309094667,1.0986122886681098,0.6931471805599453,37.4778066,127.0508181,,,,,1.589235205116581,False,True,False,False,False,False,False
4.7691580360935415,5.948844061271341,1.791759469228055,0.0,37.477897,127.0507245,,,,,1.589235205116581,False,False,False,False,False,False,True
4.5821062463895395,5.673872944250057,1.0986122886681098,0.6931471805599453,37.4779873,127.0506308,,,,,1.589235205116581,False,True,False,False,False,False,False
4.633563260489309,5.703715805767214,1.0986122886681098,0.6931471805599453,37.4780776,127.0505371,,,,,1.589235205116581,False,True,False,False,False,False,False
4.711690029365764,6.184190127200659,1.791759469228055,0.0,37.4781696,127.0504447,,,,,1.589235205116581,False,False,False,False,False,False,True
4.733211535868976,6.501184559911355,1.791759469228055,0.6931471805599453,37.4787536,127.0505712,,,,,1.5686159179138452,False,False,False,False,False,False,True
4.58822746525778,5.610167523805638,1.0986122886681098,0.6931471805599453,37.4786581,127.0506831,,,,,1.5686159179138452,False,True,False,False,False,False,False
4.56320170116559,5.634253745337369,1.0986122886681098,0.6931471805599453,37.4785678,127.0507768,,,,,1.5686159179138452,False,True,False,False,False,False,False
4.310262068444571,5.565439525034456,1.791759469228055,0.0,37.4784939,127.0508534,,,,,1.5686159179138452,False,False,False,False,False,False,True
4.766055281505729,6.08224174116605,1.3862943611198906,0.6931471805599453,37.478297,127.0510577,,,,,1.5686159179138452,False,True,False,False,False,False,False
4.6257568195964796,6.004676878580117,1.3862943611198906,0.6931471805599453,37.4782068,127.0511514,,,,,1.5686159179138452,False,False,False,False,False,False,True
4.574298522321004,5.628448109764594,1.0986122886681098,0.6931471805599453,37.4781167,127.051245,,,,,1.5686159179138452,False,True,False,False,False,False,False
5.4167668467475805,6.69287747208496,1.791759469228055,0.0,37.4780265,127.0513386,,,,,1.5686159179138452,False,False,False,False,False,False,True
4.245060779600724,5.371567828287629,1.0986122886681098,0.6931471805599453,37.4836935,127.0619225,,,,,1.3862943611198906,False,True,False,False,False,False,False
4.425564936688365,5.784563371339637,1.3862943611198906,0.6931471805599453,37.4836247,127.0620062,,,,,1.3862943611198906,False,False,False,False,False,False,True
4.847645665601793,6.180513424651363,1.3862943611198906,0.6931471805599453,37.4835336,127.0621148,,,,,1.3862943611198906,False,False,False,False,False,False,True
5.3641987356615495,6.85397468329749,1.6094379124341003,0.6931471805599453,37.4834492,127.0620179,,,,,1.3862943611198906,False,False,False,False,False,False,True
4.49647076906475,5.564443776034101,1.0986122886681098,0.6931471805599453,37.48363210000001,127.0617924,,,,,1.3862943611198906,False,True,False,False,False,False,False
4.545314018834726,5.8747621773218395,1.3862943611198906,0.6931471805599453,37.4837228,127.0616822,,,,,1.3862943611198906,False,False,False,False,False,False,True
4.480626850913491,5.489309557845162,1.0986122886681098,0.6931471805599453,37.48381639999999,127.0615712,,,,,1.3862943611198906,False,True,False,False,False,False,False
4.3891263717891045,5.9913645421076485,1.6094379124341003,0.6931471805599453,37.4837054,127.0614047,,,,,1.3862943611198906,False,False,False,False,False,False,True
4.931592086755803,6.237034730983749,1.3862943611198906,0.6931471805599453,37.5056145,127.0368588,,,,,1.308332819650179,False,False,False,False,False,False,True
5.044779038663093,6.380529233848366,1.3862943611198906,0.6931471805599453,37.5054988,127.0369106,,,,,1.308332819650179,False,False,False,False,False,False,True
4.919688912393432,6.397312915096029,1.6094379124341003,1.0986122886681098,37.5059089,127.0369866,,,,,1.308332819650179,False,False,False,False,False,False,True
4.967727793084979,6.2601931316426755,1.3862943611198906,0.6931471805599453,37.5057985,127.0370371,,,,,1.308332819650179,False,False,False,False,False,False,True
4.935049307139661,6.254059554183119,1.3862943611198906,0.6931471805599453,37.5056878,127.0370893,,,,,1.308332819650179,False,False,False,False,False,False,True
5.073797869053896,6.399493033619306,1.3862943611198906,0.6931471805599453,37.5055713,127.0371451,,,,,1.308332819650179,False,False,False,False,False,False,True
4.999506936308412,6.184396283013952,1.0986122886681098,1.0986122886681098,37.5030742,127.0295162,,,,,1.4816045409242156,False,False,False,False,False,False,True
4.641309232603964,5.2516973459128105,1.0986122886681098,0.6931471805599453,37.5031725,127.0293511,,,,,1.4816045409242156,False,True,False,False,False,False,False
4.441827387791918,5.064428793697647,1.0986122886681098,0.6931471805599453,37.5032508,127.0292134,,,,,1.4816045409242156,False,True,False,False,False,False,False
4.892452178418533,6.389082278271237,1.0986122886681098,1.0986122886681098,37.5033338,127.0290702,,,,,1.4816045409242156,False,False,False,False,False,False,True
0.0,5.853293838049316,1.0986122886681098,0.6931471805599453,37.5031812,127.0290038,,,,,1.4816045409242156,False,True,False,False,False,False,False
0.0,6.202130576911079,1.0986122886681098,0.6931471805599453,37.5031812,127.0290038,,,,,1.4816045409242156,False,False,False,False,False,False,True
5.229877913325516,5.675383000134503,1.0986122886681098,0.6931471805599453,37.5029093,127.0294112,,,,,1.4816045409242156,False,True,False,False,False,False,False
4.766097850094374,6.019152668678152,1.0986122886681098,0.6931471805599453,37.5027231,127.0292364,,,,,1.4816045409242156,False,False,False,False,False,False,True
4.704472387061954,5.791274291771544,1.0986122886681098,0.6931471805599453,37.5027909,127.0291108,,,,,1.4816045409242156,False,False,False,False,False,False,True
4.440767129696482,5.009968405108552,1.0986122886681098,0.6931471805599453,37.5028569,127.0289927,,,,,1.4816045409242156,False,True,False,False,False,False,False
4.929352929476567,5.33411877901142,1.0986122886681098,0.6931471805599453,37.5029356,127.0287861,,,,,1.5040773967762742,False,True,False,False,False,False,False
5.4629415783829565,7.022154819290633,1.0986122886681098,1.0986122886681098,37.5028094,127.0286762,,,,,1.5040773967762742,False,False,False,False,False,False,True
4.671706709788335,5.736862577924391,1.0986122886681098,0.6931471805599453,37.5026906,127.0288721,,,,,1.5040773967762742,False,True,False,False,False,False,False
4.919031570223175,4.919031570223175,0.6931471805599453,0.0,37.5026067,127.0290214,,,,,1.4816045409242156,False,True,False,False,False,False,False
4.951309828011441,6.143842227528864,1.791759469228055,0.0,37.4958132,127.0437511,,,,,1.2809338454620642,False,False,False,False,False,False,True
5.81678372540998,7.381894096539357,1.6094379124341003,0.6931471805599453,37.4956743,127.0438167,,,,,1.2809338454620642,False,False,False,False,False,False,True
5.006828055753302,6.19554759568345,1.791759469228055,0.0,37.4958645,127.0439174,,,,,1.2809338454620642,False,False,False,False,False,False,True
5.000248201209769,6.122821702791483,1.791759469228055,0.0,37.4959942,127.0438568,,,,,1.2809338454620642,False,False,False,False,False,False,True
4.994912333631019,6.6199398643073435,1.791759469228055,0.6931471805599453,37.4961315,127.0437928,,,,,1.2809338454620642,False,False,False,False,False,False,True
4.739701078945697,6.208690624658154,1.791759469228055,0.6931471805599453,37.496192,127.0439814,,,,,1.2809338454620642,False,False,False,False,False,False,True
4.882423062949333,6.07674734763644,1.791759469228055,0.0,37.4960792,127.0441669,,,,,1.2809338454620642,False,False,False,False,False,False,True
4.770684624465665,6.291883904829349,1.791759469228055,0.6931471805599453,37.4962311,127.0441114,,,,,1.2809338454620642,False,False,False,False,False,False,True
4.795790545596741,5.9944102043965515,1.791759469228055,0.0,37.4962722,127.0442452,,,,,1.252762968495368,False,False,False,False,False,False,True
5.318218028254373,6.958220230388349,1.6094379124341003,0.6931471805599453,37.4933683,127.0406748,,,,,1.3862943611198906,False,False,False,False,False,False,True
6.470149137541557,8.771348469548233,1.9459101490553132,1.0986122886681098,37.4934613,127.0407903,,,,,1.3862943611198906,False,False,False,False,False,False,True
4.975491591960675,6.3481944895342695,1.6094379124341003,0.6931471805599453,37.4933668,127.0412958,,,,,1.3609765531356006,False,False,False,False,False,False,True
5.027820118850356,6.475124502801203,1.6094379124341003,0.6931471805599453,37.49332589999999,127.0411675,,,,,1.3862943611198906,False,False,False,False,False,False,True
5.149759351906887,6.796287261558517,1.6094379124341003,0.6931471805599453,37.4982019,127.0350981,,,,,1.410986973710262,False,False,False,False,False,False,True
5.331461965140338,7.089434963153261,1.9459101490553132,0.6931471805599453,37.4982532,127.0352676,,,,,1.410986973710262,False,False,False,False,False,False,True
5.496102083395356,6.879314651350287,1.3862943611198906,0.6931471805599453,37.4981065,127.0354353,,,,,1.410986973710262,False,False,False,False,False,False,True
5.710989772905553,7.483356895687039,1.791759469228055,0.6931471805599453,37.497996,127.0350216,,,,,1.410986973710262,False,False,False,False,False,False,True
4.589142424910894,6.161418269908073,1.6094379124341003,0.6931471805599453,37.4963915,127.0361766,,,,,1.410986973710262,False,False,False,False,False,False,True
4.598145571051127,5.932669500597477,1.791759469228055,0.0,37.4964343,127.0360222,,,,,1.410986973710262,False,False,False,False,False,False,True
4.800407968048592,6.195364115055431,1.791759469228055,0.0,37.4955422,127.0356125,,,,,1.4350845252893227,False,False,False,False,False,False,True
4.890574666695814,6.1796024892233765,1.6094379124341003,0.6931471805599453,37.4960203,127.0358294,,,,,1.4350845252893227,False,False,False,False,False,False,True
3.824065726669004,5.206969327088731,1.3862943611198906,0.6931471805599453,37.4957315,127.0345067,,,,,1.4586150226995167,False,False,False,False,False,False,True
4.507447097459476,5.274178350694711,0.6931471805599453,0.6931471805599453,37.4956487,127.0345716,,,,,1.4586150226995167,False,True,False,False,False,False,False
4.684720464746101,5.748883301901297,1.0986122886681098,0.6931471805599453,37.4955474,127.0346533,,,,,1.4586150226995167,False,False,False,False,False,False,True
4.794632850933413,6.139237791397415,1.791759469228055,0.6931471805599453,37.4957695,127.0346498,,,,,1.4586150226995167,False,False,False,False,False,False,True
5.021509290648134,6.33143067298345,1.3862943611198906,0.6931471805599453,37.4956661,127.0347636,,,,,1.4586150226995167,False,False,False,False,False,False,True
5.313008915291026,7.138374815350492,1.791759469228055,0.6931471805599453,37.5004057,127.0394424,,,,,1.308332819650179,False,False,False,False,False,False,True
5.975563797576305,7.796045633639402,2.0794415416798357,0.6931471805599453,37.5003219,127.0391772,,,,,1.308332819650179,False,False,False,False,False,False,True
5.928790952579924,8.74283282492373,2.772588722239781,1.3862943611198906,37.50143,127.0401283,,,,,1.2809338454620642,False,False,False,False,False,False,True
6.765327285849859,9.579043288954253,2.833213344056216,1.3862943611198906,37.5015185,127.0402909,,,,,1.252762968495368,False,False,False,False,False,True,False
5.844297756388403,8.422284530992217,2.3978952727983707,1.6094379124341003,37.5016432,127.0406968,,,,,1.252762968495368,False,False,False,False,False,False,True
5.8056468860573185,8.412738931651127,2.3978952727983707,1.3862943611198906,37.5017434,127.0410226,,,,,1.252762968495368,False,False,False,False,False,False,True
5.4475990692637914,7.339953193491974,1.791759469228055,1.0986122886681098,37.5012513,127.0402202,,,,,1.2809338454620642,False,False,False,False,False,False,True
5.4608612957333165,6.594837446462095,1.0986122886681098,0.6931471805599453,37.5010982,127.0402477,,,,,1.2809338454620642,False,False,False,False,False,False,True
5.096201182425903,7.478169694159785,2.3978952727983707,0.6931471805599453,37.501185,127.0405207,,,,,1.252762968495368,False,False,False,False,False,False,True
4.722775428062355,6.329685254263312,1.6094379124341003,0.6931471805599453,37.5012367,127.0406747,,,,,1.252762968495368,False,False,False,False,False,False,True
5.015025642397549,7.596683572540461,2.6390573296152584,1.0986122886681098,37.5014369,127.0408027,,,,,1.252762968495368,False,False,False,False,False,False,True
5.01316542394988,7.591165205986335,2.6390573296152584,1.0986122886681098,37.5012817,127.0408605,,,,,1.252762968495368,False,False,False,False,False,False,True
5.089939267434301,7.588931087760862,2.3978952727983707,1.0986122886681098,37.5013328,127.0410254,,,,,1.252762968495368,False,False,False,False,False,False,True
4.795459912431223,6.021314569076868,1.3862943611198906,0.6931471805599453,37.50783020000001,127.042275,,,,,1.1631508098056809,False,False,False,False,False,False,True
4.748057673536639,6.023084330863438,1.3862943611198906,0.6931471805599453,37.5079577,127.0422238,,,,,1.1631508098056809,False,False,False,False,False,False,True
5.458435917440796,7.0576225122224825,1.6094379124341003,0.6931471805599453,37.508171,127.0421811,,,,,1.1631508098056809,False,False,False,False,False,False,True
4.889822673879508,6.0444601417599255,1.3862943611198906,0.6931471805599453,37.5080087,127.0423952,,,,,1.1631508098056809,False,False,False,False,False,False,True
4.737688565688236,6.042395275776525,1.3862943611198906,0.6931471805599453,37.5078852,127.0424631,,,,,1.1631508098056809,False,False,False,False,False,False,True
4.859424732327354,6.311553304478671,1.6094379124341003,0.6931471805599453,37.5077553,127.0425238,,,,,1.1631508098056809,False,False,False,False,False,False,True
4.8396096970441524,6.181609587158616,1.3862943611198906,0.6931471805599453,37.5077968,127.0426657,,,,,1.1631508098056809,False,False,False,False,False,False,True
4.848194792895451,6.061456918928017,1.3862943611198906,0.6931471805599453,37.5071172,127.0462463,,,,,1.0647107369924282,False,False,False,False,False,False,True
5.537413004076173,7.392450456970862,1.9459101490553132,0.6931471805599453,37.507025,127.0463954,,,,,1.0296194171811581,False,False,False,False,False,False,True
5.735700950224475,7.571792856395517,1.9459101490553132,0.6931471805599453,37.5072718,127.0462819,,,,,1.0296194171811581,False,False,False,False,False,False,True
4.975491591960675,6.8440910422132495,1.9459101490553132,0.6931471805599453,37.5073847,127.0460982,,,,,1.0647107369924282,False,False,False,False,False,False,True
4.820362207514681,6.384553384148091,1.6094379124341003,0.6931471805599453,37.50759170000001,127.0457613,,,,,1.0647107369924282,False,False,False,False,False,False,True
5.052672549887314,7.114997064736315,1.9459101490553132,1.0986122886681098,37.50767889999999,127.0456194,,,,,1.0647107369924282,False,False,False,False,False,False,True
5.698167071081022,7.444508031059078,1.9459101490553132,0.6931471805599453,37.5081093,127.0375244,,,,,1.2809338454620642,False,False,False,False,False,False,True
4.77912349311153,6.021678474513991,1.3862943611198906,0.6931471805599453,37.50596660000001,127.0395505,,,,,1.252762968495368,False,False,False,False,False,False,True
5.4804305683042545,7.333140654525432,1.9459101490553132,0.6931471805599453,37.5061284,127.0396838,,,,,1.2237754316221157,False,False,False,False,False,False,True
7.016071422465596,6.033733494287149,1.3862943611198906,0.6931471805599453,37.5060077,127.0397231,,,,,1.2237754316221157,False,False,False,False,False,False,True
5.094670023039329,6.709231166849483,1.791759469228055,0.6931471805599453,37.5060651,127.0399335,,,,,1.2237754316221157,False,False,False,False,False,False,True
4.627029520340985,5.7907244047900095,1.6094379124341003,0.0,37.5055655,127.0386527,,,,,1.252762968495368,False,False,False,False,False,False,True
4.966613742001925,6.284954719842739,1.3862943611198906,0.6931471805599453,37.5054606,127.0387112,,,,,1.252762968495368,False,False,False,False,False,False,True
4.5134933974161875,5.706312604509826,1.3862943611198906,0.6931471805599453,37.5056306,127.038828,,,,,1.252762968495368,False,False,False,False,False,False,True
5.035197816924508,6.516769832763749,1.791759469228055,0.0,37.5055163,127.0388814,,,,,1.252762968495368,False,False,False,False,False,False,True
5.434725866327585,6.5771657055190795,1.6094379124341003,0.6931471805599453,37.5056118,127.0390209,,,,,1.252762968495368,False,False,False,False,True,False,False
5.459968419549931,6.810462134402069,1.791759469228055,0.0,37.5056575,127.0391735,,,,,1.252762968495368,False,False,False,False,False,False,True
5.229610168538246,6.492845712045973,1.3862943611198906,0.6931471805599453,37.5057019,127.039326,,,,,1.252762968495368,False,False,False,False,False,False,True
5.22810947150454,6.483596528426719,1.3862943611198906,0.6931471805599453,37.505748,127.0394786,,,,,1.252762968495368,False,False,False,False,False,False,True
4.953006181259619,5.640842674882327,1.0986122886681098,0.6931471805599453,37.5038701,127.0318522,,,,,1.4350845252893227,False,True,False,False,False,False,False
5.263881189226909,6.27574082642493,1.0986122886681098,0.6931471805599453,37.503087,127.0318931,,,,,1.4350845252893227,False,False,False,False,False,False,True
5.58758568025369,7.158241586688054,1.0986122886681098,1.0986122886681098,37.5031451,127.0320848,,,,,1.4350845252893227,False,False,False,False,False,False,True
5.2119966600815095,5.799001741237135,1.0986122886681098,0.6931471805599453,37.50319460000001,127.032251,,,,,1.4350845252893227,False,True,False,False,False,False,False
5.307128434826587,5.783055655550709,1.0986122886681098,0.6931471805599453,37.50355,127.0323135,,,,,1.410986973710262,False,False,False,False,False,False,True
4.878093887464327,5.972536537222463,1.0986122886681098,0.6931471805599453,37.5032468,127.0324259,,,,,1.410986973710262,False,False,False,False,False,False,True
5.2119966600815095,5.799001741237135,1.0986122886681098,0.6931471805599453,37.5032237,127.0323484,,,,,1.410986973710262,False,True,False,False,False,False,False
5.550802220724361,7.347278437630508,1.0986122886681098,1.3862943611198906,37.5034083,127.0318656,,,,,1.4350845252893227,False,False,False,False,False,False,True
4.870299853969361,5.972536537222463,1.0986122886681098,0.6931471805599453,37.5032759,127.0325233,,,,,1.410986973710262,False,False,False,False,False,False,True
4.963753308196125,5.556055562626746,1.0986122886681098,0.6931471805599453,37.5046077,127.0321242,,,,,1.410986973710262,False,True,False,False,False,False,False
4.563305981889393,5.957726775123123,1.6094379124341003,0.6931471805599453,37.502201,127.0334057,,,,,1.410986973710262,False,False,False,False,False,False,True
4.704653464473042,5.889653280961297,1.3862943611198906,0.6931471805599453,37.5021467,127.033227,,,,,1.410986973710262,False,False,False,False,False,False,True
4.813208221286683,6.382786781256947,1.791759469228055,0.6931471805599453,37.5021087,127.0330625,,,,,1.410986973710262,False,False,False,False,False,False,True
4.986205980173081,6.200204868111448,1.9459101490553132,0.0,37.4950388,127.0424553,,,,,1.308332819650179,False,False,False,False,False,False,True
4.970160461530537,6.38948534832691,1.6094379124341003,0.6931471805599453,37.4950967,127.042643,,,,,1.308332819650179,False,False,False,False,False,False,True
5.001258132283659,6.341698794216727,1.3862943611198906,0.6931471805599453,37.4951478,127.0427929,,,,,1.308332819650179,False,False,False,False,False,False,True
4.978938207353001,6.357599602752207,1.791759469228055,0.0,37.4944307,127.0379459,,,,,1.410986973710262,False,False,False,False,False,False,True
4.663910681010692,6.066038482112722,1.6094379124341003,0.6931471805599453,37.4943289,127.0380507,,,,,1.410986973710262,False,False,False,False,False,False,True
4.647271362006727,5.820409286587921,1.3862943611198906,0.6931471805599453,37.494369,127.0382089,,,,,1.410986973710262,False,False,False,False,False,False,True
4.9394256817394595,6.05582336459982,1.3862943611198906,0.6931471805599453,37.4943975,127.0383667,,,,,1.410986973710262,False,False,False,False,False,False,True
6.5865302112553,8.475270591451949,2.1972245773362196,1.0986122886681098,37.4944278,127.0386818,,,,,1.410986973710262,False,False,False,False,False,False,True
4.847959489549136,6.035792388957482,1.3862943611198906,0.6931471805599453,37.4942493,127.0384522,,,,,1.410986973710262,False,False,False,False,False,False,True
4.64688777933996,5.942300563076611,1.3862943611198906,0.6931471805599453,37.4942316,127.0383242,,,,,1.410986973710262,False,False,False,False,False,False,True
4.771362360852162,6.080299260808473,1.3862943611198906,0.6931471805599453,37.494198,127.0381913,,,,,1.410986973710262,False,False,False,False,False,False,True
5.228860101532815,6.763607733894425,1.6094379124341003,0.6931471805599453,37.4940456,127.0383796,,,,,1.410986973710262,False,False,False,False,False,False,True
5.031221927704644,6.350169928313121,1.791759469228055,0.0,37.49407739999999,127.0385279,,,,,1.410986973710262,False,False,False,False,False,False,True
4.106602459617603,5.624414539272628,1.791759469228055,0.6931471805599453,37.4962599,127.0347199,,,,,1.4350845252893227,False,False,False,False,False,False,True
4.168214410788556,4.853591544486569,1.0986122886681098,0.0,37.4962346,127.0346358,,,,,1.4350845252893227,False,False,False,False,True,False,False
4.560068212075671,6.092259657142876,1.791759469228055,0.6931471805599453,37.4962021,127.0345293,,,,,1.4586150226995167,False,False,False,False,False,False,True
4.548811452318707,6.302985209039605,1.791759469228055,0.6931471805599453,37.496124,127.0342731,,,,,1.4586150226995167,False,False,False,False,False,False,True
4.702841213161538,5.795388834081364,1.0986122886681098,0.6931471805599453,37.4959474,127.034409,,,,,1.4586150226995167,False,True,False,False,False,False,False
4.701207374185033,5.793745048133931,1.0986122886681098,0.6931471805599453,37.4959474,127.034409,,,,,1.4586150226995167,False,True,False,False,False,False,False
5.102180820720354,6.226516906246328,1.791759469228055,0.0,37.4958439,127.0342844,,,,,1.4586150226995167,False,False,False,False,False,False,True
5.604698516432302,7.58757909640616,2.0794415416798357,0.6931471805599453,37.4960155,127.0341415,,,,,1.4586150226995167,False,False,False,False,False,False,True
5.564443776034101,7.544850492187932,1.9459101490553132,1.0986122886681098,37.4959595,127.033826,,,,,1.4586150226995167,False,False,False,False,True,False,False
4.424127810692517,5.514718236994854,1.0986122886681098,0.6931471805599453,37.4958471,127.0340019,,,,,1.4586150226995167,False,True,False,False,False,False,False
5.382290800324215,6.4669064868998944,1.6094379124341003,0.0,37.4957534,127.0341403,,,,,1.4586150226995167,False,False,False,False,False,False,True
5.010701958540799,6.640333245537716,1.791759469228055,0.6931471805599453,37.4948164,127.0339246,,,,,1.4816045409242156,False,False,False,False,False,False,True
4.141546163706395,5.102971358631329,1.3862943611198906,0.0,37.4947276,127.0338503,,,,,1.4816045409242156,False,False,False,False,False,False,True
4.911183215124596,6.440787038279923,1.791759469228055,0.6931471805599453,37.5058307,127.0478164,,,,,1.0296194171811581,False,False,False,False,False,False,True
5.697596715569115,7.650002099628426,1.9459101490553132,1.0986122886681098,37.5056643,127.0479211,,,,,1.0296194171811581,False,False,False,False,False,False,True
4.460837815098172,6.101349810637225,1.6094379124341003,0.6931471805599453,37.5047444,127.0461741,,,,,1.0647107369924282,False,False,False,False,False,False,True
4.8758078238306135,6.443033675245955,1.791759469228055,0.6931471805599453,37.5047412,127.0460345,,,,,1.0647107369924282,False,False,False,False,False,False,True
4.971201224850849,6.853003378928384,1.9459101490553132,0.6931471805599453,37.5047012,127.0459198,,,,,1.0986122886681098,False,False,False,False,False,False,True
5.3091089276262355,6.462545720594343,1.791759469228055,0.0,37.5049685,127.0458372,,,,,1.0986122886681098,False,False,False,False,False,False,True
4.366786085257597,5.465313757239246,1.0986122886681098,0.6931471805599453,37.5048227,127.0458093,,,,,1.0986122886681098,False,True,False,False,False,False,False
4.613634264400221,5.876951160319221,1.791759469228055,0.0,37.5048795,127.0456795,,,,,1.0986122886681098,False,False,False,False,False,False,True
