ground_nof,bstory_cnt,totar,bottom_area,time_unit_tmprt,time_unit_ws,time_unit_wd,time_unit_humidity,spt_frstt_dist,strc_etc,strc_brick,strc_block,strc_wood,strc_steel,strc_src,strc_rc,target,target_boxcox
1.9459101490553132,0.0,7.311979617654169,5.596271500270422,-8.4,2.0,290.0,61,0.9162907318741551,False,False,False,False,False,False,True,0.27179457860408013,-1.096366309678465
1.0986122886681098,0.6931471805599453,5.521580910662823,4.444766664495067,-3.4,3.0,290.0,41,1.0296194171811581,False,False,False,False,False,False,True,0.140645341343498,-1.518999649924979
2.833213344056216,1.0986122886681098,7.857488523856507,5.224778463213166,-3.4,3.0,290.0,41,1.8718021769015913,False,False,False,False,False,False,True,0.2047947336821252,-1.287279836219873
2.772588722239781,0.6931471805599453,8.756147097776665,6.486648474884016,-3.4,3.0,290.0,41,0.7419373447293773,False,False,False,False,False,False,True,0.13608410739726984,-1.5382189734853182
1.6094379124341003,0.6931471805599453,6.489994892779821,5.058663263106837,-2.3,3.0,290.0,36,1.4350845252893227,False,False,False,False,False,False,True,0.1419588391188655,-1.513549252801494
1.0986122886681098,0.6931471805599453,5.357340706997498,4.605570106009418,-2.3,3.0,290.0,36,1.308332819650179,False,True,False,False,False,False,False,0.09470332397510917,-1.7385389393531216
1.6094379124341003,0.6931471805599453,6.025092728087966,4.419803999007912,-1.3,3.0,290.0,34,1.410986973710262,False,False,False,False,False,False,True,0.09470332397510917,-1.7385389393531216
1.3862943611198906,0.6931471805599453,6.5755081042034815,5.805134968916488,-0.2,3.0,270.0,30,1.252762968495368,False,False,False,False,False,False,True,0.07813503814525319,-1.8370292277243052
1.0986122886681098,0.6931471805599453,5.442763970913065,4.360036616782266,0.3,2.0,270.0,30,1.252762968495368,False,False,False,False,False,False,True,0.11381910341577364,-1.639418819152242
1.791759469228055,0.0,6.394794043085724,5.445961208460599,0.3,2.0,270.0,30,2.0149030205422647,False,False,False,False,False,False,True,0.06852935246683854,-1.9013061705380074
2.0794415416798357,0.6931471805599453,7.759955389396683,5.885020110887118,-1.3,3.0,290.0,36,1.6094379124341003,False,False,False,False,False,False,True,0.1475948291308199,-1.4905703440108757
1.791759469228055,0.0,6.239963905684499,4.828473724503667,-5.2,1.0,250.0,50,0.7884573603642702,False,False,False,False,False,False,True,0.18543146612944647,-1.3508559605916037
0.6931471805599453,0.0,4.07567129695648,4.07567129695648,-5.2,1.0,250.0,50,0.6931471805599453,False,False,False,True,False,False,False,0.0,-3.5809109055116117
1.0986122886681098,0.6931471805599453,5.266929893306404,4.198554416122531,-5.1,2.0,20.0,59,1.4586150226995167,False,True,False,False,False,False,False,0.16979864538175218,-1.405807354025528
0.6931471805599453,0.0,4.099497927462895,4.099497927462895,-4.6,2.0,50.0,62,1.791759469228055,False,True,False,False,False,False,False,0.18231136342214252,-1.3615467023369003
2.9444389791664403,1.3862943611198906,10.894031960234424,8.142828415228582,0.7,1.0,180.0,45,1.8082887711792655,False,False,False,False,False,False,True,0.09189633638304585,-1.7542912665028245
1.6094379124341003,0.6931471805599453,7.3076046483046655,5.632358077977835,0.7,1.0,180.0,45,0.9932517730102833,False,False,False,False,False,False,True,0.19110387798634001,-1.331750443302624
2.8903717578961645,1.0986122886681098,8.93823895493142,6.445132345269145,0.7,1.0,180.0,45,1.791759469228055,False,False,False,False,False,False,True,0.8786234996040222,-0.1271403284956672
1.3862943611198906,0.6931471805599453,5.563715485759083,4.345232973844869,1.5,3.0,270.0,41,0.9932517730102833,False,False,False,False,False,False,True,0.06852935246683854,-1.9013061705380074
1.0986122886681098,0.6931471805599453,4.997212273764115,4.060443010546419,1.5,3.0,270.0,41,1.547562508716013,False,True,False,False,False,False,False,0.17214953260782354,-1.3973148509059696
1.791759469228055,0.6931471805599453,7.297483881903782,5.483551344789026,1.5,3.0,270.0,41,2.2512917986064953,False,False,False,False,False,False,True,0.16248117925712158,-1.4328010550936927
1.6094379124341003,0.0,5.509833581621267,4.564764771353053,2.0,4.0,320.0,40,0.6931471805599453,False,False,False,False,False,False,True,0.09805024284066598,-1.7201942998365567
2.0794415416798357,0.6931471805599453,7.555523221544309,5.537806596398332,2.0,4.0,320.0,40,1.6486586255873816,False,False,False,False,False,False,True,0.12015036251163376,-1.6092751360126638
1.9459101490553132,0.0,7.669961995473577,5.851541341730644,2.0,4.0,320.0,40,1.3862943611198906,False,False,False,False,False,False,True,0.12152956190283352,-1.602862597759557
1.3862943611198906,0.6931471805599453,6.03299029393648,4.662684092188698,2.7,3.0,290.0,35,0.9555114450274363,False,False,False,False,False,False,True,0.09557889720332231,-1.7336949158827863
1.0986122886681098,0.6931471805599453,6.060244062502807,4.915884957550445,1.9,3.0,270.0,40,1.7749523509116738,False,False,False,False,False,False,True,0.1298805551292998,-1.565125108356141
2.0794415416798357,0.6931471805599453,6.513007534215168,4.8816649127992955,0.6,2.0,250.0,46,1.5040773967762742,False,False,False,False,False,False,True,0.1409796271358313,-1.5176090216431184
1.3862943611198906,0.6931471805599453,7.262109532200005,5.8932727193414465,0.6,2.0,250.0,46,2.2192034840549946,False,False,False,False,False,False,True,0.1777616094523497,-1.3773770779368038
1.9459101490553132,1.0986122886681098,8.474928490028057,6.331750929191152,-0.3,2.0,270.0,50,1.0986122886681098,False,False,False,False,False,False,True,0.2405264444057788,-1.180614554755035
0.6931471805599453,0.6931471805599453,4.3476939555933765,4.3476939555933765,-2.1,1.0,270.0,52,2.028148247292285,False,True,False,False,False,False,False,0.13156708650042326,-1.5577193549741606
1.3862943611198906,0.6931471805599453,6.069744162986665,4.823019748841191,-2.1,1.0,270.0,52,0.4700036292457356,False,False,False,False,False,False,True,0.21284323773567246,-1.2621378033771102
2.772588722239781,0.6931471805599453,9.368802885331116,6.606271736216676,-2.7,2.0,250.0,54,0.9932517730102833,False,False,False,False,False,False,True,0.8880840494850114,-0.11678679287373747
1.3862943611198906,0.6931471805599453,5.597347307693379,4.621633912018757,-2.7,2.0,250.0,54,1.6863989535702288,False,True,False,False,False,False,False,0.09958276154379019,-1.7119462204175944
1.6094379124341003,0.6931471805599453,6.363166025063338,4.663439094112067,-3.4,1.0,250.0,61,0.6931471805599453,False,False,False,False,False,False,True,0.09470332397510917,-1.7385389393531216
2.9444389791664403,0.6931471805599453,9.513769801395602,6.724697451207213,-3.7,2.0,360.0,65,1.3862943611198906,False,False,False,False,False,False,True,0.26015005912690237,-1.1268743411659812
1.791759469228055,0.0,6.284805577411442,4.109068957620483,-4.3,1.0,50.0,66,1.4586150226995167,False,False,False,False,False,False,True,0.07646311776265785,-1.847787064215813
1.9459101490553132,0.6931471805599453,9.554426407074502,8.027336181586396,-4.7,2.0,20.0,67,1.410986973710262,False,False,False,False,False,False,True,0.2338265287348172,-1.1996921920294759
1.0986122886681098,0.6931471805599453,5.29901712166231,4.704925019125084,-5.6,2.0,20.0,73,1.5040773967762742,False,False,False,False,False,False,True,0.09189633638304585,-1.7542912665028245
1.6094379124341003,0.6931471805599453,6.13179154719926,0.0,-4.9,2.0,50.0,73,1.6486586255873816,False,False,False,False,False,False,True,0.14625581661769924,-1.4959711561612974
0.6931471805599453,1.3862943611198906,8.149145247968168,2.028148247292285,-1.2,2.0,70.0,63,0.6931471805599453,False,False,False,False,False,False,True,0.11636659702658213,-1.6271468878134407
1.791759469228055,0.0,6.6347384771722,5.113432527350917,0.2,2.0,340.0,55,1.0647107369924282,False,False,False,False,False,False,True,0.1679251421744531,-1.4126367555742882
1.6094379124341003,0.0,6.204699166712067,5.053822489322791,1.0,1.0,180.0,53,1.3862943611198906,False,False,False,False,False,False,True,0.12152956190283352,-1.602862597759557
1.6094379124341003,0.6931471805599453,7.579413210699098,4.494573764646065,1.0,1.0,180.0,53,0.6931471805599453,False,False,False,False,False,False,True,0.2304072136027648,-1.2095820755076931
1.0986122886681098,0.0,5.19484395807176,4.602566800117977,3.1,2.0,180.0,43,0.9162907318741551,False,True,False,False,False,False,False,0.14598003191746034,-1.4970879758367055
1.0986122886681098,0.0,5.524177225356475,4.835011258750022,2.1,2.0,250.0,40,2.028148247292285,False,False,False,False,False,False,True,0.1646064507834198,-1.4248714842174868
2.772588722239781,0.0,8.725237724102879,6.346933764450457,0.9,2.0,270.0,43,1.667706820558076,False,False,False,False,False,False,True,0.1998420795035323,-1.3031101897125625
1.0986122886681098,0.0,5.094853886000654,4.33990170837321,-1.4,1.0,270.0,56,0.8754687373538999,False,False,False,False,False,False,True,0.09286409322979834,-1.7488213507737298
1.3862943611198906,0.6931471805599453,5.79954709664058,2.6390573296152584,-2.1,1.0,340.0,62,1.667706820558076,False,False,False,False,False,False,True,0.24297697229957563,-1.1737333417443412
1.0986122886681098,0.6931471805599453,5.281171207713066,5.021509290648134,-3.5,2.0,50.0,74,0.8754687373538999,False,True,False,False,False,False,False,0.09725081758591766,-1.7245340974585102
2.1972245773362196,1.0986122886681098,9.95401668002251,7.727632022078927,-3.5,2.0,50.0,74,1.0986122886681098,False,False,False,False,False,False,True,0.1298805551292998,-1.565125108356141
1.791759469228055,0.0,6.027145348313364,4.946914216538403,-1.3,3.0,50.0,65,0.6931471805599453,False,False,False,False,False,False,True,0.16564465017217972,-1.4210249166587043
1.3862943611198906,0.6931471805599453,5.728442566392572,4.2287297569205435,5.3,3.0,110.0,59,1.410986973710262,False,False,False,False,False,False,True,0.16360088271525805,-1.4286140073905298
2.0794415416798357,1.3862943611198906,9.210384371008212,6.911069779949967,1.6,3.0,70.0,88,0.9932517730102833,False,False,False,False,False,False,True,0.12152956190283352,-1.602862597759557
1.3862943611198906,0.6931471805599453,7.0707241072602764,5.69035945432406,1.3,3.0,70.0,93,1.1939224684724346,False,True,False,False,False,False,False,0.0707367894854597,-1.885981412218491
1.0986122886681098,0.6931471805599453,5.24891701625291,4.160756327741352,0.9,2.0,70.0,95,1.410986973710262,False,True,False,False,False,False,False,0.13109565211112725,-1.5597824927990291
1.6094379124341003,0.6931471805599453,6.065179584930263,4.57078575912626,1.2,1.0,360.0,95,0.9162907318741551,False,False,False,False,False,False,True,0.04438546533894905,-2.0984423759162256
1.791759469228055,0.6931471805599453,6.572044752186324,4.901712886872069,2.2,2.0,270.0,96,1.6094379124341003,False,False,False,False,False,False,True,0.19761170021947103,-1.3103325166216213
2.0794415416798357,0.6931471805599453,6.706275367303953,4.94356913673158,2.0,3.0,270.0,98,1.824549292051046,False,False,False,False,False,False,True,0.15068286594108773,-1.4782494460338171
0.6931471805599453,0.0,3.9229629454664803,3.9229629454664803,1.7,3.0,250.0,88,1.2809338454620642,False,True,False,False,False,False,False,0.19982241587332186,-1.3031736069794597
1.6094379124341003,0.0,5.697898531497226,4.480513581388536,1.7,3.0,250.0,88,1.4350845252893227,False,False,False,False,False,False,True,0.16878703232612569,-1.4094880988297502
1.3862943611198906,0.0,7.802618063442671,6.7048186849764155,3.4,4.0,290.0,68,0.5306282510621704,False,False,False,False,False,False,True,0.09725081758591766,-1.7245340974585102
1.0986122886681098,0.6931471805599453,5.721556902755365,4.629472478511056,3.7,3.0,290.0,66,1.4816045409242156,False,True,False,False,False,False,False,0.1449924702294964,-1.5010998407926222
1.0986122886681098,0.6931471805599453,5.487862768431311,4.927036270219942,3.7,3.0,290.0,66,1.6486586255873816,False,False,False,False,False,False,True,0.19091433607046435,-1.332382142351826
1.6094379124341003,0.6931471805599453,6.055542024481208,4.6926314617580855,2.9,3.0,270.0,68,0.9555114450274363,False,False,False,False,False,False,True,0.23570973390434563,-1.1942901316038776
1.6094379124341003,0.6931471805599453,6.3448816901714045,4.8439508380817005,2.9,3.0,270.0,68,0.4700036292457356,False,True,False,False,False,False,False,0.15126104728975778,-1.4759630234271341
1.3862943611198906,0.6931471805599453,5.331752142634274,4.112839144858265,2.0,2.0,320.0,71,1.1939224684724346,False,True,False,False,False,False,False,0.25053278444526084,-1.1528290081277406
1.6094379124341003,0.6931471805599453,6.801060540311174,5.293003271724268,0.5,1.0,270.0,78,0.9162907318741551,False,False,False,False,False,False,True,0.1283480364261756,-1.571915464311796
2.3978952727983707,1.0986122886681098,7.678761245732652,5.712015159582678,0.2,2.0,320.0,82,1.5260563034950492,False,False,False,False,False,False,True,0.11197987267046279,-1.6484036002879556
1.6094379124341003,0.6931471805599453,6.721425700790643,5.030437921392435,-2.8,2.0,360.0,76,1.3862943611198906,False,False,False,False,False,False,True,0.12470297151949551,-1.5883064148307637
1.0986122886681098,0.6931471805599453,5.078916801512661,4.000400116045559,-2.8,2.0,360.0,76,1.8870696490323797,False,False,False,False,False,False,True,0.2581290310134038,-1.132269968363121
1.791759469228055,0.0,6.443892754493165,5.08475279001415,-3.2,2.0,20.0,86,0.9932517730102833,False,False,False,False,False,False,True,0.1167692062236762,-1.6252253413838402
1.6094379124341003,0.6931471805599453,5.714392653768217,4.272072250005828,-3.2,2.0,20.0,86,1.3862943611198906,False,False,False,False,False,False,True,0.11245130705975881,-1.6460904397550449
2.4849066497880004,0.6931471805599453,7.346687399923209,4.269277781231888,-3.3,2.0,50.0,90,1.1939224684724346,False,False,False,False,False,False,True,0.07468325892445866,-1.8594290744068278
1.791759469228055,0.6931471805599453,7.032924304271783,5.203621997708712,1.0,2.0,70.0,76,1.2237754316221157,False,False,False,False,False,False,True,0.16374679967049177,-1.4280698980093536
3.1354942159291497,0.0,9.298624105843057,6.403325822721384,4.9,1.0,70.0,52,1.0647107369924282,False,False,False,False,False,False,True,0.16979864538175218,-1.405807354025528
1.0986122886681098,0.6931471805599453,5.488276350471202,3.942164162340133,5.9,1.0,230.0,47,0.6931471805599453,False,False,False,False,False,False,True,0.1301278952643748,-1.5640346503222304
2.6390573296152584,0.0,8.108400553215365,5.8315598445980275,5.9,1.0,230.0,47,1.2809338454620642,False,False,False,False,False,False,True,0.0887709306778981,-1.7722477196851503
1.0986122886681098,0.6931471805599453,5.286143565616328,4.409398581469732,5.7,1.0,230.0,49,1.7578579175523736,False,True,False,False,False,False,False,0.1250011175606188,-1.5869527409842554
1.3862943611198906,0.6931471805599453,7.96077727841595,6.558297088663407,4.9,1.0,110.0,54,0.9932517730102833,False,False,False,False,False,False,True,0.1481127455764856,-1.4884909197313245
0.6931471805599453,0.0,4.875197323201151,4.875197323201151,4.0,3.0,50.0,59,0.832909122935104,False,True,False,False,False,False,False,0.2751280592420594,-1.0878081392835866
2.3978952727983707,1.0986122886681098,8.392819736576481,6.389031883089006,4.0,3.0,50.0,59,1.2237754316221157,False,False,False,False,False,False,True,0.10103458307096931,-1.7042171658302012
1.3862943611198906,0.6931471805599453,8.956202676309614,7.85748078694253,4.0,3.0,50.0,59,1.547562508716013,False,False,False,False,False,False,True,0.1409796271358313,-1.5176090216431184
1.3862943611198906,0.6931471805599453,6.624861723262153,5.446306244261486,3.5,3.0,50.0,62,1.308332819650179,False,False,False,False,False,False,True,0.10896834836678862,-1.663349665322799
1.6094379124341003,0.0,6.258586705594402,4.972794961113076,3.5,3.0,50.0,62,1.3862943611198906,False,False,False,False,False,False,True,0.13037303679138854,-1.5629553715413036
1.6094379124341003,0.6931471805599453,6.347161512982026,3.9223692974822906,3.2,2.0,50.0,65,0.7884573603642702,False,False,False,False,False,False,True,0.06059558717101923,-1.9595409718315524
1.0986122886681098,0.6931471805599453,5.4845479398387065,4.377767577753498,3.3,2.0,20.0,65,1.2237754316221157,False,False,False,False,False,False,True,0.22982356005638607,-1.2112808563525772
2.1972245773362196,0.6931471805599453,7.494291161982604,5.426050733057588,3.3,2.0,20.0,65,0.9162907318741551,False,False,False,False,False,False,True,0.9335904960137333,-0.0680762059381198
1.3862943611198906,0.6931471805599453,6.17804784311039,4.666265285347902,3.4,1.0,50.0,66,1.8082887711792655,False,False,False,False,False,False,True,0.28244042360816646,-1.069295647627383
1.9459101490553132,0.6931471805599453,7.43338281197587,5.566854845152132,5.6,4.0,290.0,46,1.2237754316221157,False,False,False,False,False,False,True,0.22718247734437816,-1.2190074438380185
1.791759469228055,0.6931471805599453,6.3972296102251445,4.882801922586371,2.8,3.0,290.0,49,1.824549292051046,False,False,False,False,False,False,True,0.10241378246216905,-1.6969491776642311
1.9459101490553132,0.0,6.195221384622002,4.94121375931775,2.8,3.0,290.0,49,1.252762968495368,False,False,False,False,False,False,True,0.11291481780578758,-1.6438230226184056
0.6931471805599453,0.0,3.6816030451431603,3.6816030451431603,0.8,1.0,320.0,53,1.7047480922384253,False,False,False,False,True,False,False,0.12378869198289101,-1.5924722513732428
2.9444389791664403,1.6094379124341003,9.54069464625856,6.441855218569139,0.6,3.0,290.0,56,0.7884573603642702,False,False,False,False,False,False,True,0.20579475604619232,-1.284117288123708
1.791759469228055,0.6931471805599453,6.2842274403022484,4.826712455935327,-1.1,2.0,270.0,61,1.3862943611198906,False,False,False,False,False,False,True,0.20490947243985314,-1.286916407954148
1.0986122886681098,0.6931471805599453,6.9244648925450845,5.813772258697689,-2.8,2.0,250.0,70,1.0986122886681098,False,False,False,False,False,False,True,0.1685435142741005,-1.4103765315772316
1.6094379124341003,0.6931471805599453,6.599530305299027,5.176771008468541,-0.4,2.0,50.0,66,1.252762968495368,False,False,False,False,False,False,True,0.2797774926793854,-1.0759965115599235
1.791759469228055,0.0,5.98943749402335,3.5920931854262443,4.5,1.0,70.0,49,1.0647107369924282,False,False,False,False,False,False,True,0.23450037615466507,-1.1977556070394502
1.6094379124341003,0.6931471805599453,6.031742393606552,4.478699521934143,4.5,1.0,70.0,49,1.6094379124341003,False,False,False,False,False,False,True,0.10031822486758228,-1.7080206720535243
1.0986122886681098,0.6931471805599453,4.8122656528806935,4.142817215672879,4.5,1.0,70.0,49,1.1939224684724346,False,True,False,False,False,False,False,0.08261702422027797,-1.8089934472933937
1.3862943611198906,0.6931471805599453,7.113687562525966,5.7196558238124915,4.5,1.0,70.0,49,1.3862943611198906,False,False,False,False,False,False,True,0.08396257108722655,-1.8007931375197117
1.9459101490553132,1.0986122886681098,7.601797059268394,5.723911845951367,6.4,1.0,50.0,45,0.832909122935104,False,False,False,False,False,False,True,0.11337066686536573,-1.6415996770442451
1.3862943611198906,0.6931471805599453,6.039111200575335,4.833659423627053,6.4,1.0,50.0,45,1.7404661748405046,False,False,False,False,False,False,True,0.15693009986578357,-1.45387454038256
1.791759469228055,0.6931471805599453,7.0431599159883405,5.198497031265826,8.2,2.0,200.0,40,1.5040773967762742,False,False,False,False,False,False,True,0.25440742844122843,-1.1422866013733461
1.6094379124341003,0.6931471805599453,6.481913979121144,4.938136283280016,8.2,2.0,200.0,40,0.9555114450274363,False,False,False,False,False,False,True,0.25252355099851737,-1.1473976951478704
1.0986122886681098,0.6931471805599453,4.886733577431695,3.8031005982039594,4.9,2.0,270.0,51,1.4816045409242156,False,True,False,False,False,False,False,0.13608410739726984,-1.5382189734853182
1.791759469228055,0.6931471805599453,6.871526884374851,5.110902862688072,4.9,2.0,270.0,51,1.0296194171811581,False,False,False,False,False,False,True,0.21396118393192515,-1.2587005113078784
1.6094379124341003,0.6931471805599453,6.085637717125231,4.663816381420824,4.9,2.0,270.0,51,1.33500106673234,False,False,False,False,False,False,True,0.16034348837113868,-1.4408534183485375
1.0986122886681098,0.6931471805599453,5.34981813941044,4.662117466429842,4.2,1.0,250.0,52,1.7227665977411035,False,True,False,False,False,False,False,0.23840579265392003,-1.1866107273621926
2.1972245773362196,0.0,7.44686510662642,5.784655606662756,4.2,1.0,250.0,52,1.7404661748405046,False,False,False,False,False,False,True,0.06350124477961351,-1.9376029659635552
1.6094379124341003,0.6931471805599453,6.501740019568492,4.894850261102546,3.5,2.0,270.0,55,0.9162907318741551,False,False,False,False,False,False,True,0.06852935246683854,-1.9013061705380074
1.6094379124341003,0.6931471805599453,6.359573868672378,4.736198448394496,-1.1,1.0,360.0,80,1.4586150226995167,False,False,False,False,False,False,True,0.08396257108722655,-1.8007931375197117
1.9459101490553132,0.6931471805599453,7.859084915500808,6.03299029393648,5.3,1.0,70.0,56,0.6418538861723948,False,False,False,False,False,False,True,0.16671060857148437,-1.4170936987233431
1.791759469228055,0.0,4.4725526613732525,4.4725526613732525,5.3,1.0,70.0,56,1.5260563034950492,False,False,False,False,False,False,True,0.10558719207883105,-1.6804925346774926
1.6094379124341003,0.6931471805599453,7.153301994831133,5.544708584581937,8.8,2.0,180.0,35,1.5040773967762742,False,False,False,False,False,False,True,0.07468325892445866,-1.8594290744068278
0.6931471805599453,0.0,2.302585092994046,2.302585092994046,8.3,3.0,270.0,33,1.9021075263969205,False,False,False,False,False,False,True,0.15802606819497728,-1.449671471883948
2.772588722239781,0.6931471805599453,8.74798740166097,6.019517361550017,5.4,2.0,270.0,48,1.1939224684724346,False,False,False,False,False,False,True,0.10949366406310065,-1.6607211029701028
1.791759469228055,0.0,6.454758214828619,4.954840655773941,4.5,1.0,250.0,51,1.33500106673234,False,False,False,False,False,False,True,0.04941357302617407,-2.0518874561234512
1.0986122886681098,0.6931471805599453,5.23830193413805,4.206333064170148,3.6,2.0,250.0,56,1.33500106673234,False,True,False,False,False,False,False,0.25034447207000604,-1.1533443944736925
1.3862943611198906,0.6931471805599453,6.482342533064276,5.111987788356544,0.7,2.0,20.0,61,1.2237754316221157,False,False,False,False,False,False,True,0.23372890654367068,-1.1999730870364462
1.791759469228055,0.0,6.492542819419093,3.8745288010005656,0.7,2.0,20.0,61,0.7884573603642702,False,False,False,False,False,False,True,0.06350124477961351,-1.9376029659635552
0.6931471805599453,0.0,2.3978952727983707,2.3978952727983707,-0.3,2.0,20.0,68,2.0149030205422647,True,False,False,False,False,False,False,0.21070115202773107,-1.2687608158930201
1.791759469228055,0.6931471805599453,6.890507385572584,5.164271555918972,3.8,3.0,70.0,53,1.589235205116581,False,False,False,False,False,False,True,0.239053593195338,-1.1847749620211687
1.0986122886681098,0.0,4.271793154274181,2.93651291389402,6.2,2.0,70.0,44,1.824549292051046,False,False,False,True,False,False,False,0.09882714605234814,-1.716001349946511
1.791759469228055,0.6931471805599453,6.4364067457583465,4.770684624465665,11.9,2.0,50.0,27,1.2809338454620642,False,False,False,False,False,False,True,0.0707367894854597,-1.885981412218491
2.772588722239781,0.6931471805599453,8.804398650305817,0.0,12.5,2.0,50.0,28,0.9932517730102833,False,False,False,False,False,False,True,0.06852935246683854,-1.9013061705380074
